CMDLINE /home/trunc8/villa/Basement/Playground/Jupyter_Directory/jupyter_env/bin/python3 suspension_optimization.py -a SA
MEM 70.976562 1618850932.7223
MEM 70.976562 1618850932.8226
MEM 70.976562 1618850932.9229
MEM 70.976562 1618850933.0232
MEM 70.976562 1618850933.1235
MEM 70.976562 1618850933.2238
MEM 70.976562 1618850933.3242
MEM 70.976562 1618850933.4245
MEM 70.976562 1618850933.5247
MEM 70.976562 1618850933.6251
MEM 70.976562 1618850933.7254
MEM 70.976562 1618850933.8257
MEM 70.976562 1618850933.9260
MEM 70.976562 1618850934.0264
MEM 70.976562 1618850934.1267
MEM 70.976562 1618850934.2269
MEM 70.976562 1618850934.3272
MEM 70.976562 1618850934.4275
MEM 70.976562 1618850934.5278
MEM 70.976562 1618850934.6282
MEM 70.976562 1618850934.7285
MEM 70.976562 1618850934.8289
MEM 70.976562 1618850934.9291
MEM 70.976562 1618850935.0294
MEM 70.976562 1618850935.1297
MEM 70.976562 1618850935.2300
MEM 70.976562 1618850935.3303
MEM 70.976562 1618850935.4306
MEM 70.976562 1618850935.5310
MEM 70.976562 1618850935.6313
MEM 70.976562 1618850935.7317
MEM 70.976562 1618850935.8320
MEM 70.976562 1618850935.9323
MEM 70.976562 1618850936.0326
MEM 70.976562 1618850936.1329
MEM 70.976562 1618850936.2332
MEM 70.976562 1618850936.3334
MEM 70.976562 1618850936.4338
MEM 70.976562 1618850936.5340
MEM 70.976562 1618850936.6343
MEM 70.976562 1618850936.7346
MEM 70.976562 1618850936.8348
MEM 70.976562 1618850936.9352
MEM 70.976562 1618850937.0355
MEM 70.976562 1618850937.1358
MEM 70.976562 1618850937.2362
MEM 70.976562 1618850937.3365
MEM 70.976562 1618850937.4368
MEM 70.976562 1618850937.5371
MEM 70.976562 1618850937.6374
MEM 70.976562 1618850937.7378
MEM 70.976562 1618850937.8381
MEM 70.976562 1618850937.9384
MEM 70.976562 1618850938.0387
MEM 70.976562 1618850938.1391
MEM 70.976562 1618850938.2393
MEM 70.976562 1618850938.3397
MEM 70.976562 1618850938.4400
MEM 70.976562 1618850938.5403
MEM 70.976562 1618850938.6405
MEM 70.976562 1618850938.7408
MEM 70.976562 1618850938.8412
MEM 70.976562 1618850938.9415
MEM 70.976562 1618850939.0417
MEM 70.976562 1618850939.1420
MEM 70.976562 1618850939.2423
MEM 70.976562 1618850939.3425
MEM 70.976562 1618850939.4428
MEM 70.976562 1618850939.5432
MEM 70.976562 1618850939.6435
MEM 70.976562 1618850939.7438
MEM 70.976562 1618850939.8441
MEM 70.976562 1618850939.9444
MEM 70.976562 1618850940.0448
MEM 70.976562 1618850940.1451
MEM 70.976562 1618850940.2454
MEM 70.976562 1618850940.3457
MEM 70.976562 1618850940.4461
MEM 70.976562 1618850940.5464
MEM 70.976562 1618850940.6467
MEM 70.976562 1618850940.7471
MEM 70.976562 1618850940.8474
MEM 70.976562 1618850940.9477
MEM 70.976562 1618850941.0481
MEM 70.976562 1618850941.1484
MEM 70.976562 1618850941.2487
MEM 70.976562 1618850941.3490
MEM 70.976562 1618850941.4494
MEM 70.976562 1618850941.5497
MEM 70.976562 1618850941.6500
MEM 70.976562 1618850941.7503
MEM 70.976562 1618850941.8506
MEM 70.976562 1618850941.9509
MEM 70.976562 1618850942.0512
MEM 70.976562 1618850942.1516
MEM 70.976562 1618850942.2519
MEM 70.976562 1618850942.3522
MEM 70.976562 1618850942.4525
MEM 70.976562 1618850942.5527
MEM 70.976562 1618850942.6530
MEM 70.976562 1618850942.7534
MEM 70.976562 1618850942.8538
MEM 70.976562 1618850942.9541
MEM 70.976562 1618850943.0544
MEM 70.976562 1618850943.1549
MEM 70.976562 1618850943.2552
MEM 70.976562 1618850943.3555
MEM 70.976562 1618850943.4558
MEM 70.976562 1618850943.5561
MEM 70.976562 1618850943.6564
MEM 70.976562 1618850943.7568
MEM 70.976562 1618850943.8571
MEM 70.976562 1618850943.9574
MEM 70.976562 1618850944.0577
MEM 70.976562 1618850944.1580
MEM 70.976562 1618850944.2583
MEM 70.976562 1618850944.3586
MEM 70.976562 1618850944.4589
MEM 70.976562 1618850944.5592
MEM 70.976562 1618850944.6595
MEM 70.976562 1618850944.7598
MEM 70.976562 1618850944.8601
MEM 70.976562 1618850944.9604
MEM 70.976562 1618850945.0608
MEM 70.976562 1618850945.1611
MEM 70.976562 1618850945.2614
MEM 70.976562 1618850945.3617
MEM 70.976562 1618850945.4620
MEM 70.976562 1618850945.5623
MEM 70.976562 1618850945.6626
MEM 70.976562 1618850945.7629
MEM 70.976562 1618850945.8631
MEM 70.976562 1618850945.9635
MEM 70.976562 1618850946.0638
MEM 70.976562 1618850946.1642
MEM 70.976562 1618850946.2645
MEM 70.976562 1618850946.3648
MEM 70.976562 1618850946.4651
MEM 70.976562 1618850946.5654
MEM 70.976562 1618850946.6657
MEM 70.976562 1618850946.7660
MEM 70.976562 1618850946.8663
MEM 70.976562 1618850946.9666
MEM 70.976562 1618850947.0669
MEM 70.976562 1618850947.1672
MEM 70.976562 1618850947.2674
MEM 70.976562 1618850947.3677
MEM 70.976562 1618850947.4681
MEM 70.976562 1618850947.5683
MEM 70.976562 1618850947.6686
MEM 70.976562 1618850947.7689
MEM 70.976562 1618850947.8693
MEM 70.976562 1618850947.9696
MEM 70.976562 1618850948.0698
MEM 70.976562 1618850948.1702
MEM 70.976562 1618850948.2705
MEM 70.976562 1618850948.3708
MEM 70.976562 1618850948.4712
MEM 70.976562 1618850948.5715
MEM 70.976562 1618850948.6717
MEM 70.976562 1618850948.7720
MEM 70.976562 1618850948.8723
MEM 70.976562 1618850948.9726
MEM 70.976562 1618850949.0728
MEM 70.976562 1618850949.1731
MEM 70.976562 1618850949.2734
MEM 70.976562 1618850949.3736
MEM 70.976562 1618850949.4739
MEM 70.976562 1618850949.5742
MEM 70.976562 1618850949.6745
MEM 70.976562 1618850949.7747
MEM 70.976562 1618850949.8750
MEM 70.976562 1618850949.9753
MEM 70.976562 1618850950.0756
MEM 70.976562 1618850950.1759
MEM 70.976562 1618850950.2761
MEM 70.976562 1618850950.3764
MEM 70.976562 1618850950.4767
MEM 70.976562 1618850950.5770
MEM 70.976562 1618850950.6773
MEM 70.976562 1618850950.7776
MEM 70.976562 1618850950.8779
MEM 70.976562 1618850950.9782
MEM 70.976562 1618850951.0784
MEM 70.976562 1618850951.1787
MEM 70.976562 1618850951.2790
MEM 70.976562 1618850951.3793
MEM 70.976562 1618850951.4796
MEM 70.976562 1618850951.5798
MEM 70.976562 1618850951.6801
MEM 70.976562 1618850951.7804
MEM 70.976562 1618850951.8808
MEM 70.976562 1618850951.9811
MEM 70.976562 1618850952.0813
MEM 70.976562 1618850952.1816
MEM 70.976562 1618850952.2819
MEM 70.976562 1618850952.3822
MEM 70.976562 1618850952.4826
MEM 70.976562 1618850952.5828
MEM 70.976562 1618850952.6831
MEM 70.976562 1618850952.7834
MEM 70.976562 1618850952.8837
MEM 70.976562 1618850952.9840
MEM 70.976562 1618850953.0843
MEM 70.976562 1618850953.1846
MEM 70.976562 1618850953.2849
MEM 70.976562 1618850953.3852
MEM 70.976562 1618850953.4855
MEM 70.976562 1618850953.5858
MEM 70.976562 1618850953.6861
MEM 70.976562 1618850953.7863
MEM 70.976562 1618850953.8866
MEM 70.976562 1618850953.9869
MEM 70.976562 1618850954.0871
MEM 70.976562 1618850954.1874
MEM 70.976562 1618850954.2877
MEM 70.976562 1618850954.3880
MEM 70.976562 1618850954.4884
MEM 70.976562 1618850954.5886
MEM 70.976562 1618850954.6889
MEM 70.976562 1618850954.7892
MEM 70.976562 1618850954.8895
MEM 70.976562 1618850954.9897
MEM 70.976562 1618850955.0900
MEM 70.976562 1618850955.1903
MEM 70.976562 1618850955.2905
MEM 70.976562 1618850955.3909
MEM 70.976562 1618850955.4912
MEM 70.976562 1618850955.5914
MEM 70.976562 1618850955.6917
MEM 70.976562 1618850955.7921
MEM 70.976562 1618850955.8924
MEM 70.976562 1618850955.9927
MEM 70.976562 1618850956.0930
MEM 70.976562 1618850956.1933
MEM 70.976562 1618850956.2935
MEM 70.976562 1618850956.3939
MEM 70.976562 1618850956.4943
MEM 70.976562 1618850956.5946
MEM 70.976562 1618850956.6949
MEM 70.976562 1618850956.7952
MEM 70.976562 1618850956.8955
MEM 70.976562 1618850956.9958
MEM 70.976562 1618850957.0961
MEM 70.976562 1618850957.1963
MEM 70.976562 1618850957.2966
MEM 70.976562 1618850957.3969
MEM 70.976562 1618850957.4972
MEM 70.976562 1618850957.5975
MEM 70.976562 1618850957.6978
MEM 70.976562 1618850957.7981
MEM 70.976562 1618850957.8984
MEM 70.976562 1618850957.9986
MEM 70.976562 1618850958.0989
MEM 70.976562 1618850958.1993
MEM 70.976562 1618850958.2995
MEM 70.976562 1618850958.3998
MEM 70.976562 1618850958.5001
MEM 70.976562 1618850958.6004
MEM 70.976562 1618850958.7007
MEM 70.976562 1618850958.8010
MEM 70.976562 1618850958.9012
MEM 70.976562 1618850959.0015
MEM 70.976562 1618850959.1018
MEM 70.976562 1618850959.2020
MEM 70.976562 1618850959.3023
MEM 70.976562 1618850959.4026
MEM 70.976562 1618850959.5029
MEM 70.976562 1618850959.6032
MEM 70.976562 1618850959.7035
MEM 70.976562 1618850959.8038
MEM 70.976562 1618850959.9041
MEM 70.976562 1618850960.0044
MEM 70.976562 1618850960.1047
MEM 70.976562 1618850960.2049
MEM 70.976562 1618850960.3052
MEM 70.976562 1618850960.4055
MEM 70.976562 1618850960.5058
MEM 70.976562 1618850960.6061
MEM 70.976562 1618850960.7063
MEM 70.976562 1618850960.8066
MEM 70.976562 1618850960.9069
MEM 70.976562 1618850961.0072
MEM 70.976562 1618850961.1074
MEM 70.976562 1618850961.2077
MEM 70.976562 1618850961.3080
MEM 70.976562 1618850961.4083
